Id,SalePrice
1461,187980.91951763432
1462,187980.91951763432
1463,180827.8649607771
1464,180827.8649607771
1465,170098.2831254913
1466,180827.8649607771
1467,187980.91951763432
1468,180827.8649607771
1469,187980.91951763432
1470,187980.91951763432
1471,170098.2831254913
1472,162945.22856863408
1473,162945.22856863408
1474,162945.22856863408
1475,170098.2831254913
1476,180827.8649607771
1477,187980.91951763432
1478,187980.91951763432
1479,187980.91951763432
1480,187980.91951763432
1481,180827.8649607771
1482,170098.2831254913
1483,187980.91951763432
1484,170098.2831254913
1485,177251.3376823485
1486,180827.8649607771
1487,180827.8649607771
1488,187980.91951763432
1489,187980.91951763432
1490,187980.91951763432
1491,180827.8649607771
1492,186192.65587842002
1493,187980.91951763432
1494,180827.8649607771
1495,180827.8649607771
1496,170098.2831254913
1497,162945.22856863408
1498,162945.22856863408
1499,162945.22856863408
1500,162945.22856863408
1501,162945.22856863408
1502,162945.22856863408
1503,187980.91951763432
1504,180827.8649607771
1505,187980.91951763432
1506,187980.91951763432
1507,180827.8649607771
1508,182616.1285999914
1509,180827.8649607771
1510,187980.91951763432
1511,187980.91951763432
1512,187980.91951763432
1513,177251.3376823485
1514,175463.0740431342
1515,182616.1285999914
1516,182616.1285999914
1517,176357.20586274136
1518,175463.0740431342
1519,187980.91951763432
1520,187980.91951763432
1521,187980.91951763432
1522,187980.91951763432
1523,182616.1285999914
1524,187980.91951763432
1525,187980.91951763432
1526,157580.43765099117
1527,186192.65587842002
1528,182616.1285999914
1529,187980.91951763432
1530,187980.91951763432
1531,182616.1285999914
1532,186192.65587842002
1533,187980.91951763432
1534,183510.26041959858
1535,182616.1285999914
1536,182616.1285999914
1537,186192.65587842002
1538,179039.6013215628
1539,179039.6013215628
1540,157580.43765099117
1541,179039.6013215628
1542,182616.1285999914
1543,178145.46950195567
1544,186192.65587842002
1545,182616.1285999914
1546,182616.1285999914
1547,182616.1285999914
1548,182616.1285999914
1549,182616.1285999914
1550,182616.1285999914
1551,186192.65587842002
1552,182616.1285999914
1553,179039.6013215628
1554,179039.6013215628
1555,187980.91951763432
1556,182616.1285999914
1557,157580.43765099117
1558,182616.1285999914
1559,179039.6013215628
1560,157580.43765099117
1561,175463.0740431342
1562,187980.91951763432
1563,187980.91951763432
1564,175463.0740431342
1565,180827.8649607771
1566,187980.91951763432
1567,186192.65587842002
1568,180827.8649607771
1569,182616.1285999914
1570,187980.91951763432
1571,182616.1285999914
1572,187980.91951763432
1573,187980.91951763432
1574,187980.91951763432
1575,187980.91951763432
1576,180827.8649607771
1577,187980.91951763432
